source,source_place_id,name,region,sigungu,category,description,road_address,lot_address,latitude,longitude,phone,website_url,image_url,duration_minutes,indoor,rain_ok,family_friendly,parking_available,wheelchair_accessible,pet_friendly,requires_reservation,price_min,price_max,status,public_transport_score,source_url,source_updated_at,last_verified_at,license,quality_status
tourapi,1350167,강진 서중어촌체험마을,광주,,관광지,,전남광주통합특별시 강진군 마량면 까막섬로 75-7,,34.45366209,126.8076232,061-433-8525,,,90,False,False,True,True,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T21:26:27+00:00,,,draft
tourapi,2515789,강진 오감통,광주,,관광지,,전남광주통합특별시 강진군 강진읍 오감길 2 2동,,34.6391324,126.7735884,음악창작소 061-433-3636,,http://tong.visitkorea.or.kr/cms/resource/70/3381570_image2_1.JPG,90,False,False,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T21:26:27+00:00,,Type3,draft
tourapi,128151,강진다원,광주,,관광지,,전남광주통합특별시 강진군 성전면 백운로 93-25,,34.74090318,126.7061613,061-432-5500,,http://tong.visitkorea.or.kr/cms/resource/07/3558407_image2_1.jpg,90,False,False,False,True,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type1,draft
tourapi,129692,강진마도진만호성지,광주,,관광지,,전남광주통합특별시 강진군 마량면 마량리 988-5번지 일대,,34.45334282,126.8157781,061-430-3363,,http://tong.visitkorea.or.kr/cms/resource/71/3537771_image2_1.jpg,90,False,False,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type1,draft
tourapi,126645,강진만,광주,,관광지,,전남광주통합특별시 강진군 신전면 벌정리,,34.59522338,126.7701509,061-430-5386,,http://tong.visitkorea.or.kr/cms/resource/79/3538079_image2_1.jpg,90,False,False,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type1,draft
tourapi,127111,강진영랑생가,광주,,관광지,,전남광주통합특별시 강진군 강진읍 영랑생가길 15,,34.64219303,126.7652918,061-430-3377,,http://tong.visitkorea.or.kr/cms/resource/12/3558412_image2_1.jpg,90,False,False,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type1,draft
tourapi,1624164,강진향교,광주,,관광지,,전남광주통합특별시 강진군 강진읍 향교로 140,,34.65036166,126.7714883,강진군 문화관광과 061-430-3310,,http://tong.visitkorea.or.kr/cms/resource/22/3381522_image2_1.JPG,90,False,False,False,True,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type3,draft
tourapi,2638437,개구리생태공원,광주,,관광지,,전남광주통합특별시 담양군 담양읍 담양88로 428,,35.32350084,127.004751,061-380-3086,,http://tong.visitkorea.or.kr/cms/resource/58/3571558_image2_1.jpg,90,False,False,False,True,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type1,draft
tourapi,127147,개천사,광주,,관광지,,전남광주통합특별시 화순군 춘양면 변천길 389,,34.90447161,126.9153916,061-373-1301,,http://tong.visitkorea.or.kr/cms/resource/99/3583399_image2_1.jpg,90,False,False,False,True,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type1,draft
tourapi,2032450,거금생태숲,광주,,관광지,,전남광주통합특별시 고흥군 금산면 거금일주로 1877,,34.45388832,127.2156653,061-830-6988,,http://tong.visitkorea.or.kr/cms/resource/04/3375904_image2_1.JPG,90,False,False,False,True,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type3,draft
tourapi,126283,거문도,광주,,관광지,,전남광주통합특별시 여수시 삼산면 거문길 103,,34.02749019,127.3089481,061-659-1261,,http://tong.visitkorea.or.kr/cms/resource/49/3027249_image2_1.jpg,90,False,False,False,True,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type3,draft
tourapi,129151,거문도 등대,광주,,관광지,,전남광주통합특별시 여수시 거문도등대길 299 항로표지관리소,,34.00843141,127.3219613,061-666-0906,,http://tong.visitkorea.or.kr/cms/resource/71/3548971_image2_1.JPG,90,False,False,False,False,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type1,draft
tourapi,988129,거문도 신선바위,광주,,관광지,,전남광주통합특별시 여수시 삼산면 거문리,,34.01235851,127.3072486,032-930-0312,,http://tong.visitkorea.or.kr/cms/resource/38/3549238_image2_1.JPG,90,False,False,False,False,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type1,draft
tourapi,2723663,거문도해수욕장,광주,,관광지,,전남광주통합특별시 여수시 삼산면 덕촌리 322,,34.01997428,127.3043098,061-659-1257,,http://tong.visitkorea.or.kr/cms/resource/03/3549303_image2_1.JPG,90,False,False,False,False,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type1,draft
tourapi,2752372,거북선공원,광주,,관광지,,전남광주통합특별시 여수시 거북선공원2길 10,,34.76062835,127.6667404,,,http://tong.visitkorea.or.kr/cms/resource/95/3372895_image2_1.JPG,90,False,False,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type3,draft
tourapi,1623643,강진군도서관,광주,,문화·예술,,전남광주통합특별시 강진군 강진읍 남문길 10,,34.64049052,126.7697554,,,http://tong.visitkorea.or.kr/cms/resource/58/3589458_image2_1.jpg,90,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type1,draft
tourapi,1778079,강진아트홀,광주,,문화·예술,,전남광주통합특별시 강진군 강진읍 영랑로1길 9,,34.63820745,126.7705248,,,http://tong.visitkorea.or.kr/cms/resource/39/3589439_image2_1.jpg,90,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type1,draft
tourapi,2612901,고산 윤선도 박물관,광주,,문화·예술,,전남광주통합특별시 해남군 해남읍 녹우당길 130,,34.55023152,126.6208512,,,http://tong.visitkorea.or.kr/cms/resource/51/3383051_image2_1.JPG,90,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type3,draft
tourapi,129996,고흥문화원,광주,,문화·예술,,전남광주통합특별시 고흥군 고흥읍 고흥로 1892-67,,34.61240807,127.2975209,,,http://tong.visitkorea.or.kr/cms/resource/66/3375866_image2_1.JPG,90,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T21:26:27+00:00,,Type3,draft
tourapi,2605786,고흥분청문화박물관,광주,,문화·예술,,전남광주통합특별시 고흥군 두원면 분청문화박물관길 99,,34.62785958,127.3244876,,,http://tong.visitkorea.or.kr/cms/resource/70/3344670_image2_1.JPG,90,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type3,draft
tourapi,3351638,곡성기차마을 생태학습관,광주,,문화·예술,,전남광주통합특별시 곡성군 오곡면 기차마을로 252-16,,35.28121912,127.306556,,,http://tong.visitkorea.or.kr/cms/resource/68/3385368_image2_1.jpg,90,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type1,draft
tourapi,1054221,곡성레저문화센터,광주,,문화·예술,,전남광주통합특별시 곡성군 곡성읍 곡성로 855 (곡성읍),,35.28013019,127.2971596,,,http://tong.visitkorea.or.kr/cms/resource/43/3026943_image2_1.jpg,90,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type3,draft
tourapi,129991,곡성문화원,광주,,문화·예술,,전남광주통합특별시 곡성군 곡성읍 곡성로 855,,35.28048294,127.2974151,,,http://tong.visitkorea.or.kr/cms/resource/23/3587223_image2_1.jpg,90,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type1,draft
tourapi,2733394,광양 역사문화관,광주,,문화·예술,,전남광주통합특별시 광양시 광양읍 매천로 829,,34.97581114,127.5860086,,,,90,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,,draft
tourapi,2782651,광양매화문화관,광주,,문화·예술,,전남광주통합특별시 광양시 다압면 지막1길 21,,35.07674653,127.7181222,,,http://tong.visitkorea.or.kr/cms/resource/04/3345104_image2_1.JPG,90,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type3,draft
tourapi,129987,광양문화원,광주,,문화·예술,,전남광주통합특별시 광양시 광양읍 매천로 829,,34.97586669,127.5861309,,,http://tong.visitkorea.or.kr/cms/resource/45/2515545_image2_1.jpg,90,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type3,draft
tourapi,130205,광양시문화예술회관,광주,,문화·예술,,전남광주통합특별시 광양시 광양읍 향교길 9-30,,34.97996347,127.5875973,,,http://tong.visitkorea.or.kr/cms/resource/90/3587190_image2_1.jpg,90,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type1,draft
tourapi,2732668,광양예술창고,광주,,문화·예술,,전남광주통합특별시 광양시 광양읍 순광로 664,,34.96826202,127.5883253,,,http://tong.visitkorea.or.kr/cms/resource/00/3552400_image2_1.JPG,90,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T21:26:27+00:00,,Type1,draft
tourapi,130559,구례향제줄풍류전수관,광주,,문화·예술,,전남광주통합특별시 구례군 구례읍 봉성산길 16,,35.20840782,127.4627691,,,http://tong.visitkorea.or.kr/cms/resource/67/3587367_image2_1.jpg,90,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T21:26:27+00:00,,Type1,draft
tourapi,129896,국립해양유산연구소,광주,,문화·예술,,전남광주통합특별시 목포시 남농로 136,,34.79183443,126.421688,,,http://tong.visitkorea.or.kr/cms/resource/10/3533710_image2_1.jpg,90,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type1,draft
tourapi,705052,귀족호도박물관,광주,,문화·예술,,전남광주통합특별시 장흥군 장흥읍 남부관광로 56-90,,34.6750058,126.919097,,,http://tong.visitkorea.or.kr/cms/resource/74/693174_image2_1.jpg,90,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type3,draft
tourapi,3090707,규남박물관,광주,,문화·예술,,전남광주통합특별시 화순군 이서면 백아로 3109,,35.11019843,127.0799248,,,http://tong.visitkorea.or.kr/cms/resource/92/3090692_image2_1.jpg,90,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T21:26:27+00:00,,Type3,draft
tourapi,1994953,김대중 노벨평화상 기념관,광주,,문화·예술,,전남광주통합특별시 목포시 삼학로92번길 68,,34.78283496,126.3922741,,,http://tong.visitkorea.or.kr/cms/resource/73/3534373_image2_1.jpg,90,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type1,draft
tourapi,129986,나주문화원,광주,,문화·예술,,전남광주통합특별시 나주시 시청길 22 (송월동),,35.01595563,126.7115763,,,http://tong.visitkorea.or.kr/cms/resource/88/3590188_image2_1.jpg,90,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type1,draft
tourapi,130913,남포미술관,광주,,문화·예술,,전남광주통합특별시 고흥군 영남면 팔영로 1081,,34.60370343,127.4572293,,,http://tong.visitkorea.or.kr/cms/resource/24/3552724_image2_1.jpg,90,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T21:26:27+00:00,,Type1,draft
tourapi,2732508,낭산김준연선생기념관,광주,,문화·예술,,전남광주통합특별시 영암군 영암읍 영암로 1498,,34.79244998,126.6949361,,,http://tong.visitkorea.or.kr/cms/resource/09/3379609_image2_1.JPG,90,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T21:26:27+00:00,,Type3,draft
tourapi,2650448,농부네 텃밭도서관,광주,,문화·예술,,전남광주통합특별시 광양시 진상면 청도길 19,,35.01442312,127.725937,,,http://tong.visitkorea.or.kr/cms/resource/78/3587178_image2_1.jpg,90,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type1,draft
tourapi,2371605,다산박물관,광주,,문화·예술,,전남광주통합특별시 강진군 도암면 다산로 766-20,,34.57644738,126.7499698,,,http://tong.visitkorea.or.kr/cms/resource/63/3381563_image2_1.JPG,90,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type3,draft
tourapi,2784213,담양곤충박물관,광주,,문화·예술,,전남광주통합특별시 담양군 담양읍 담양88로 428,,35.32244819,127.005701,,,,90,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,,draft
tourapi,129988,담양문화원,광주,,문화·예술,,전남광주통합특별시 담양군 담양읍 죽향문화로 35,,35.30951306,126.9772427,,,http://tong.visitkorea.or.kr/cms/resource/39/3378139_image2_1.JPG,90,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type3,draft
tourapi,2553930,담양우표박물관,광주,,문화·예술,,전남광주통합특별시 담양군 대전면 대치9길 16,,35.27660696,126.8895957,,,http://tong.visitkorea.or.kr/cms/resource/46/3378146_image2_1.JPG,90,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type3,draft
tourapi,1186650,대나무 건강나라,광주,,문화·예술,,전남광주통합특별시 담양군 금성면 원율길 12,,35.35251189,127.0312368,,,http://tong.visitkorea.or.kr/cms/resource/36/3571436_image2_1.jpg,90,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T21:26:27+00:00,,Type1,draft
tourapi,130582,도화헌미술관,광주,,문화·예술,,전남광주통합특별시 고흥군 도화면 땅끝로 860-5,,34.44904628,127.3266001,,,http://tong.visitkorea.or.kr/cms/resource/45/3552745_image2_1.jpg,90,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type1,draft
tourapi,130563,땅끝해양자연사박물관,광주,,문화·예술,,전남광주통합특별시 해남군 송지면 땅끝마을길 89,,34.30132458,126.5296624,,,http://tong.visitkorea.or.kr/cms/resource/86/3564386_image2_1.jpg,90,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type1,draft
tourapi,2708333,명량대첩해전사 기념전시관,광주,,문화·예술,,전남광주통합특별시 해남군 문내면 관광레저로 12 전라우수영명량대첩공원,,34.57335442,126.3108224,,,http://tong.visitkorea.or.kr/cms/resource/60/3081760_image2_1.jpg,90,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type3,draft
tourapi,3012429,남도영화제 시즌2 광양,광주,,축제·공연,,전남광주통합특별시 광양시 중마중앙로 99 (중동),,34.93908109,127.6976498,061-727-2272,,http://tong.visitkorea.or.kr/cms/resource/59/3536359_image2_1.jpg,120,False,False,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type3,draft
tourapi,3506515,담양 다미담주 페스티벌 쓰담쓰담 야시장,광주,,축제·공연,,전남광주통합특별시 담양군 담양읍 담주4길 24-46,,35.32230612,126.9808087,010-9903-0209,,http://tong.visitkorea.or.kr/cms/resource/17/3559417_image2_1.jpg,120,False,False,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type3,draft
tourapi,3547386,한국전력과 함께하는 2025 희망·사랑 나눔 콘서트,광주,,축제·공연,,전남광주통합특별시 장성군 장성읍 문화로 110,,35.3016854,126.767567,070-4242-0838,,http://tong.visitkorea.or.kr/cms/resource/85/3547385_image2_1.jpg,120,False,False,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type3,draft
tourapi,2737313,2025섬진강국제실험예술제(SIEAF),광주,,축제·공연,,전남광주통합특별시 곡성군 죽곡면 섬진강로 1012,,35.19199986,127.3775298,010-2344-5004,,http://tong.visitkorea.or.kr/cms/resource/61/3534861_image2_1.jpg,120,False,False,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type3,draft
tourapi,2737354,가마골계곡 핫캠핑장,광주,,체험·스포츠,,전남광주통합특별시 담양군 용면 용소길 131,,35.43623019,127.0310319,,,http://tong.visitkorea.or.kr/cms/resource/07/2737707_image2_1.jpg,150,False,False,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T21:26:27+00:00,,Type3,draft
tourapi,2740970,가우도카라반펜션,광주,,체험·스포츠,,전남광주통합특별시 강진군 대구면 저두바닷길 3,,34.52782019,126.7920645,,,http://tong.visitkorea.or.kr/cms/resource/73/2741273_image2_1.jpg,150,False,False,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type3,draft
tourapi,2752162,거금해양낚시공원,광주,,체험·스포츠,,전남광주통합특별시 고흥군 금산면 신촌내동길 18-132,,34.46946526,127.1045913,,,http://tong.visitkorea.or.kr/cms/resource/92/2752192_image2_1.jpeg,150,False,False,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type3,draft
tourapi,2554912,곡성기차마을 패러글라이딩,광주,,체험·스포츠,,전남광주통합특별시 곡성군 오곡면 덕양서원길 42,,35.26361284,127.3104672,,,,150,False,False,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,,draft
tourapi,2739374,국립천관산자연휴양림캠핑장,광주,,체험·스포츠,,전남광주통합특별시 장흥군 관산읍 칠관로 842-1150,,34.54535057,126.8996796,,,http://tong.visitkorea.or.kr/cms/resource/45/2739945_image2_1.jpg,150,False,False,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type3,draft
tourapi,2727342,굴전여가캠핑장,광주,,체험·스포츠,,전남광주통합특별시 여수시 돌산읍 돌산로 3017-15,,34.6924349,127.7650168,,,http://tong.visitkorea.or.kr/cms/resource/36/2727636_image2_1.jpg,150,False,False,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T21:26:27+00:00,,Type3,draft
tourapi,2737326,글램킹 글램핑,광주,,체험·스포츠,,전남광주통합특별시 함평군 함평읍 장년길 40,,35.09423178,126.4768841,,,http://tong.visitkorea.or.kr/cms/resource/73/3562073_image2_1.jpg,150,False,False,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type3,draft
tourapi,2483594,금오도 비렁길,광주,,체험·스포츠,,전남광주통합특별시 여수시 남면 용머리길,,34.53719855,127.7111644,,,http://tong.visitkorea.or.kr/cms/resource/62/3015562_image2_1.jpg,150,False,False,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type3,draft
tourapi,2743206,금오도보금자리펜션,광주,,체험·스포츠,,전남광주통합특별시 여수시 남면 금오로 1139,,34.50478394,127.7815868,,,http://tong.visitkorea.or.kr/cms/resource/13/2743513_image2_1.jpg,150,False,False,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type3,draft
tourapi,2909143,낭도야영장,광주,,체험·스포츠,,전남광주통합특별시 여수시 화정면 여산길 150,,34.600558,127.541547,,,http://tong.visitkorea.or.kr/cms/resource/33/2909133_image2_1.JPG,150,False,False,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type3,draft
tourapi,2481694,느랭이골 글램핑,광주,,체험·스포츠,,전남광주통합특별시 광양시 다압면 토끼재길 119-32,,35.06007051,127.7114232,,,http://tong.visitkorea.or.kr/cms/resource/22/2844622_image2_1.jpg,150,False,False,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type3,draft
tourapi,2734187,달빛담은캠핑장,광주,,체험·스포츠,,전남광주통합특별시 보성군 벌교읍 장암길 284-37,,34.8028109,127.4122477,,,http://tong.visitkorea.or.kr/cms/resource/39/3069039_image2_1.jpg,150,False,False,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type3,draft
tourapi,2013935,담양 용마루길,광주,,체험·스포츠,,전남광주통합특별시 담양군 용면 추월산로 735,,35.38752117,126.993031,,,http://tong.visitkorea.or.kr/cms/resource/28/3582028_image2_1.jpg,150,False,False,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type1,draft
tourapi,2729195,담양금성오토캠핑장,광주,,체험·스포츠,,전남광주통합특별시 담양군 금성면 불로리길 135-88,,35.36585213,127.0361027,,,http://tong.visitkorea.or.kr/cms/resource/90/2729490_image2_1.jpg,150,False,False,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type3,draft
tourapi,715953,담양레이나 CC,광주,,체험·스포츠,,전남광주통합특별시 담양군 담양읍 깊은실길 169 (담양읍),,35.31007755,127.0164837,,,,150,False,False,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,,draft
tourapi,2726659,담양힐링파크,광주,,체험·스포츠,,전남광주통합특별시 담양군 봉산면 탄금길 9-26,,35.2714782,126.9609673,,,http://tong.visitkorea.or.kr/cms/resource/99/2726999_image2_1.jpg,150,False,False,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type3,draft
tourapi,2747474,대덕힐링캠핑장,광주,,체험·스포츠,,전남광주통합특별시 영광군 법성면 대덕길2길 105,,35.34993573,126.4505884,,,http://tong.visitkorea.or.kr/cms/resource/51/2748151_image2_1.jpg,150,False,False,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type3,draft
tourapi,2732467,더스타오토캠핑장,광주,,체험·스포츠,,전남광주통합특별시 여수시 돌산읍 상하동길 268,,34.71865447,127.7809842,,,,150,False,False,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,,draft
tourapi,2748025,돌풀마루,광주,,체험·스포츠,,전남광주통합특별시 구례군 산동면 산수유꽃길로 117,,35.32861951,127.4777619,,,http://tong.visitkorea.or.kr/cms/resource/96/2747596_image2_1.jpg,150,False,False,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type3,draft
tourapi,2729340,드림캠핑장,광주,,체험·스포츠,,전남광주통합특별시 보성군 득량면 공룡로 751,,34.70307662,127.1883587,,,http://tong.visitkorea.or.kr/cms/resource/89/2729889_image2_1.jpg,150,False,False,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T21:26:27+00:00,,Type3,draft
tourapi,2729344,들소리캠핑장,광주,,체험·스포츠,,전남광주통합특별시 영암군 신북면 들소리로 384-14,,34.9285205,126.6789452,,,http://tong.visitkorea.or.kr/cms/resource/72/2729872_image2_1.JPG,150,False,False,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type3,draft
tourapi,2747041,들음카라반펜션,광주,,체험·스포츠,,전남광주통합특별시 장성군 북하면 가인길 59-9,,35.43502492,126.8766623,,,http://tong.visitkorea.or.kr/cms/resource/81/2746981_image2_1.JPG,150,False,False,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T21:26:27+00:00,,Type3,draft
tourapi,2745698,땅끝오토캠핑장,광주,,체험·스포츠,,전남광주통합특별시 해남군 송지면 갈산길 25-5,,34.30976514,126.5200158,,,http://tong.visitkorea.or.kr/cms/resource/30/2746430_image2_1.jpg,150,False,False,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type3,draft
tourapi,2745702,라온 캠핑장,광주,,체험·스포츠,,전남광주통합특별시 담양군 용면 금성산성길 548,,35.37613917,126.9958338,,,http://tong.visitkorea.or.kr/cms/resource/13/2746413_image2_1.jpg,150,False,False,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T21:26:27+00:00,,Type3,draft
tourapi,2741004,마루한캠핑장,광주,,체험·스포츠,,전남광주통합특별시 담양군 금성면 상신기길 108,,35.31507215,127.0586159,,,http://tong.visitkorea.or.kr/cms/resource/90/2741290_image2_1.jpg,150,False,False,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type3,draft
tourapi,2674994,만연산 오감연결길,광주,,체험·스포츠,,전남광주통합특별시 화순군 화순읍 진각로 276-33,,35.07728954,126.9919695,,,http://tong.visitkorea.or.kr/cms/resource/88/2674988_image2_1.jpg,150,False,False,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type3,draft
tourapi,2727280,메타파크,광주,,체험·스포츠,,전남광주통합특별시 담양군 금성면 금성산성길 260,,35.37081244,127.0215595,,,http://tong.visitkorea.or.kr/cms/resource/66/2727666_image2_1.jpg,150,False,False,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type3,draft
tourapi,2739392,목사골야영장,광주,,체험·스포츠,,전남광주통합특별시 곡성군 목사동면 용봉길 91-109,,35.10605288,127.313146,,,http://tong.visitkorea.or.kr/cms/resource/40/2739940_image2_1.jpg,150,False,False,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type3,draft
tourapi,2728208,몽돌바다캠핑장,광주,,체험·스포츠,,전남광주통합특별시 신안군 암태면 진작지길 139-63,,34.87393442,126.1371973,,,http://tong.visitkorea.or.kr/cms/resource/38/2728338_image2_1.jpg,150,False,False,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T21:26:27+00:00,,Type3,draft
