"source","source_place_id","name","operating_hours_raw","closed_days_raw","fees_raw","parking_raw","pet_raw","public_transport_raw","source_url"
"gwangju_tour","history.cs:180","오웬기념각","평일 00:00 ~ 24:00(062-650-8042로 사전요청시 오픈 가능)","없음","","","","학강초교 : 금남55 기독병원 : 금남55 양림교 : 금남55 학강교 : 금남55","https://tour.gwangju.go.kr/home/tour/info/history.cs?act=view&infoId=180"
"gwangju_tour","history.cs:95","오지호생가","","없음","","","","단사공원 : 두암81(무등파크방향) , 1000 , 두암81(각화초교방향) 동산초교옆 : 1000 , 금호36 동산초교 : 운림35 , 진월17","https://tour.gwangju.go.kr/home/tour/info/history.cs?act=view&infoId=95"
"gwangju_tour","history.cs:97","우일선 선교사사택","09:00 ~ 17:00","없음","","","","기독병원 : 금남55 수피아여고 : 금남55 석산고 : 금남55 학강초교 : 금남55","https://tour.gwangju.go.kr/home/tour/info/history.cs?act=view&infoId=97"
"gwangju_tour","culture.cs:85","광주전통문화관","평일 상시운영","없음","- 체험: 체험프로그램에 따라 상이함. - 무료관람 : 매주 토요일, 일요일 오후 3시 문화공연 7월 혹서기, 1월 혹한기 공연 휴식","있음","애견동반 직접문의","성촌 : 운림54 , 봉선76 , 운림35 , 운림51 , 운림50 , 수완49 , 수완12 , 좌석02 무등산국립공원(증심사) : 수완49 , 봉선76 , 운림51 , 운림50 , 운림54 , 첨단09 , 좌석02 , 운림35 , 수완12 학운초교 : 운림50 , 수완12 , 운림51 , 수완49 , 운림54 , 봉선76 , 운림35","https://tour.gwangju.go.kr/home/tour/info/culture.cs?act=view&infoId=85"
"gwangju_tour","culture.cs:1454","나눔하우스 2호점 ‘마을미술관’","","없음","","","","월곡2동주민센터 : 상무62 , 일곡10 산정중입구 : 선운101(시립인광병원) , 문흥18 , 임곡290 , 상무62 , 송정33 , 선운101(송산유원지) , 송암68 , 마을720 산정초교 : 선운101(시립인광병원) , 송암68 , 문흥18 , 일곡10 , 마을720 , 선운101(송산유원지) 월곡시장 : 문흥18 , 금호46 , 마을700 , 진곡196 , 첨단40 , 봉선37 , 마을701 , 송정29 , 마을720 , 첨단20 , 송정98","https://tour.gwangju.go.kr/home/tour/info/culture.cs?act=view&infoId=1454"
"gwangju_tour","culture.cs:1452","다모아어린이공원 ‘홍범도 장군 흉상’","","없음","","","","월곡2동주민센터 : 상무62 , 일곡10 월곡시장 : 봉선37 , 마을701 , 첨단40 , 금호46 , 송정98 , 마을720 , 송정29 , 첨단20 , 마을700 , 진곡196 , 문흥18 월곡일신아파트 : 금호46 , 첨단20 , 송정98 , 진곡196 , 문흥18 , 봉선37 , 마을700 , 마을720 , 송정29 , 첨단40 , 마을701 산정중입구 : 선운101(송산유원지) , 마을720 , 선운101(시립인광병원) , 송정33 , 임곡290 , 송암68 , 문흥18 , 상무62","https://tour.gwangju.go.kr/home/tour/info/culture.cs?act=view&infoId=1452"
"gwangju_tour","culture.cs:1085","드영미술관","3월~9월 10:00~18:00 / 10월~2월 10:00~17:00 (전시입장은 관람종료 30분전까지)","매주 월요일, 신정, 설날·추석당일","무료(20명이상의 단체 관람객의 경우 전화를 통해 사전예약)","있음","애견동반 불가능","성촌 : 수완12 , 운림35 , 수완49 , 운림51 , 운림50 , 운림54 , 봉선76 , 좌석02 무등산국립공원(증심사) : 좌석02 , 수완12 , 운림54 , 운림51 , 수완49 , 봉선76 , 운림35 , 첨단09 , 운림50 학운초교 : 운림51 , 운림50 , 수완12 , 수완49 , 운림54 , 운림35 , 봉선76","https://tour.gwangju.go.kr/home/tour/info/culture.cs?act=view&infoId=1085"
"gwangju_tour","culture.cs:649","만취정","00:00 ~ 24:00","없음","","","","남동 : 송정197 , 송정296 용호(광산구) : 송정197 , 송정296","https://tour.gwangju.go.kr/home/tour/info/culture.cs?act=view&infoId=649"
"tourapi","2783851","경암근린공원","상시 개방","연중무휴","","가능","","",""
"tourapi","127069","관덕정의 각궁","06:00~22:00","매주 일요일","","","","","https://www.heritage.go.kr/heri/cul/culSelectDetail.do?ccbaKdcd=79&ccbaAsno=06940000&ccbaCtcd=24&pageNo=1_1_1_0"
"tourapi","2822573","광주 수완호수공원","상시 개방","연중무휴","","가능","","",""
"tourapi","127325","광주 충효동 왕버들 군","상시 개방","연중무휴","","가능","","","https://www.heritage.go.kr/heri/cul/culSelectDetail.do?ccbaKdcd=16&ccbaAsno=05390000&ccbaCtcd=24&pageNo=1_1_1_0"
"tourapi","2489843","광주 평촌마을","상시 개방","매주 월요일","","가능","","","https://tour.gwangju.go.kr/home/tour/info/village/002.cs?act=view&infoId=1282"
"tourapi","126329","광주호","상시 개방","연중무휴","","가능 (약 180대)","","","https://tour.gwangju.go.kr/home/tour/info/nature.cs?act=view&infoId=2"
"tourapi","126425","국립 5·18 민주묘지","09:00~18:00 (입장 마감 17:00)","연중무휴","","가능","","","https://www.mpva.go.kr/518/index.do"
"tourapi","1621334","금남로","상시 개방","연중무휴","","","","",""
"tourapi","2470068","녹색에너지체험관 (광주전남지역본부)","10:00~17:00 (점심시간 12:00~13:00)","매주 주말 / 법정 공휴일","","가능","","","https://dco.energy.or.kr/green/"
"tourapi","2614773","덕산너덜 (무등산권 국가지질공원)","상시 개방","연중무휴","","","","","http://geopark.gwangju.go.kr/gallery.do?S=S01&M=010301000000&b_code=0000000007&v_type=SK3&b_list=16&mod=view&list_no=26&nPage=1&vlist_no_npage=0&keyField=&keyWord=&orderby=REG_DATE"
"tourapi","1620893","도림사(광주)","상시 개방","연중무휴","","불가능","","","https://www.grandculture.net/gwangju/toc/GC60001435"
"tourapi","2565865","동리단길 카페거리","매장별 상이","매장별 상이","","매장별 상이","","","https://tour.gwangju.go.kr/home/tour/info/village/002.cs?act=view&infoId=56&category=002&searchCondition=&searchKeyword=&pageIndex=1"
"tourapi","1620808","두남제","상시 개방","연중무휴","","불가능","","",""
"tourapi","3353800","뜻모아센터","09:00~18:00","매주 일요일 /  법정 공휴일","","가능 (5대)<br>요금 (무료)","","",""
"tourapi","1074432","무등산 주상절리대","- 동절기 (11월~3월) 04:00~16:00<br>
- 하절기 (4월~10월) 04:00~17:00","연중무휴","","가능","","","https://www.donggu.kr/tour/M0000016/tour/view.do"
"tourapi","1621168","고싸움놀이전수교육관","","","무료 (체험 활동 비용 별도)","","","","http://www.gossaum.com/"
"tourapi","2733545","광주 전통문화관","","","무료<br>※ 강좌 및 체험 등은 별도","","","","http://www.gtcc.or.kr/"
"tourapi","969963","광주야외음악당","","","공연마다 상이하므로 전화문의","","","","https://tour.gwangju.go.kr/home/tour/info/sports.cs?act=view&infoId=1246"
"tourapi","2009775","국립아시아문화전당","","","시설에 따라 상이하므로 홈페이지 참고 요망","","","","http://www.acc.go.kr"
"tourapi","1745001","빛고을시민문화관","","","공연에 따라 상이하므로 홈페이지 참조","","","","http://bitculture.gjcf.or.kr"
"tourapi","2605338","수피아여자중고등학교","","","","","","",""
"tourapi","130639","우제길미술관","","","3,000원 <br>※ 변동가능성이 있으므로 전화문의 바람","","","","https://wooart.co.kr/board/"
"tourapi","2755010","5·18민주화운동 기록관","","","무료<br>※ 특별·기획전시는 유료로 진행될 수 있음","","","","https://www.518archives.go.kr/"
"tourapi","127480","가거도","상시 개방","연중무휴","","","","","https://tour.shinan.go.kr/home/tour/island_tour/heuksan/place/place_12/page.wscms"
"tourapi","126273","가계해수욕장","09:00~18:00 (7~8월 해수욕장 개장 기간)","연중무휴","","가능","","","https://www.jindo.go.kr/tour/tour/info/nature/002.cs?act=view&infoId=1&category=002&searchCondition=&searchKeyword=&pageIndex=1&m=57"
"tourapi","127423","가마골계곡","상시 개방","연중무휴","","가능","","",""
"tourapi","126289","가마미해수욕장","상시 개방 (해수욕장 09:00~18:00 물놀이 가능)","연중무휴","","가능","","","https://tour.yeonggwang.go.kr/tour2?site=tour_2019&mn=7405&type=view&t_idx=4279"
"tourapi","2615324","가사동백숲해변","","","","가능","","","https://www.wando.go.kr/tour/sub.cs?m=162&tCimTitle=%EA%B0%80%EC%82%AC%ED%95%B4%EC%88%98%EC%9A%95%EC%9E%A5&tCimUniqId=TCIM_000000000004499&tCfdMenuChoice=tCfdBeach"
"tourapi","1916695","가사해수욕장","상시 개방","연중무휴","","가능","","","https://www.wando.go.kr/tour/sub.cs?m=162&tCimTitle=%EA%B0%80%EC%82%AC%ED%95%B4%EC%88%98%EC%9A%95%EC%9E%A5&tCimUniqId=TCIM_000000000004499&tCfdMenuChoice=tCfdBeach"
"tourapi","1957336","가산서원","상시 개방","연중무휴","","가능","","","https://www.heritage.go.kr/heri/cul/culSelectDetail.do?pageNo=1_1_1_1&sngl=Y&ccbaCpno=3413601640000"
"tourapi","2732489","가야금산조테마공원","10:00~17:00","","","","","","https://www.yeongam.go.kr/home/tour/enjoy/enjoy_02/show/31?page=1"
"tourapi","3013529","가야정원","상시 개방","연중무휴","","","","",""
"tourapi","129024","갈두마을(땅끝마을)","상시개방","연중무휴","","가능","","","https://www.haenam.go.kr/tour/index.9is?contentUid=18e3368f68230ef801689ca7b32f7839"
"tourapi","1349796","강진 백사어촌체험마을","09:00~17:00 (전화문의)","연중무휴","","가능","","","https://www.gangjin.go.kr/culture/trip/village/baeksa"
"tourapi","129693","강진 삼인리 비자나무","","","","","","","https://www.gangjin.go.kr/culture/attractions/region?mode=view&idx=83"
"tourapi","1350167","강진 서중어촌체험마을","09:00 ~ 17:00","","","가능","","","http://www.xn--hz2b17k22d0xb19cw7hura767c.kr/"
"tourapi","2515789","강진 오감통","09:00~21:00","","","","","","http://ogamtong.com/"
"tourapi","128151","강진다원","상시 개방","연중무휴","","가능<br>요금 (무료)","","","https://www.gangjin.go.kr/culture/attractions/park?mode=view&idx=175"
"tourapi","126645","강진만","상시 개방","연중무휴","","","","","https://www.gangjin.go.kr/culture/attractions/region?mode=view&idx=162"
"tourapi","1778079","강진아트홀","","","공연에 따라 다름","","","","http://arthall.gangjin.go.kr"
"tourapi","2612901","고산 윤선도 박물관","","","무료","","","","https://gosan.haenam.go.kr/index.9is"
"tourapi","2605786","고흥분청문화박물관","","","[개인]<br>- 일반 2,000원<br>- 청소년, 군인 1,500원<br>- 어린이 1,000원<br>[단체]<br>- 일반 1,000원<br>- 청소년, 군인 700원<br>- 어린이 500원","","","","http://buncheong.goheung.go.kr/"
"tourapi","3351638","곡성기차마을 생태학습관","","","대인 5,000원, 소인/경로 4,500원, 곡성군민/장애인 무료","","","","https://www.railtrip.co.kr/homepage/gokseong/"
"tourapi","2733394","광양 역사문화관","","","무료","","","",""
"tourapi","129987","광양문화원","","","","","","","http://www.광양문화원.kr/"
"tourapi","2732668","광양예술창고","","","무료","","","","https://gwangyang.go.kr/tour/gallery.es?mid=a31101020000&bid=0008&act=view&list_no=11119"
"tourapi","130559","구례향제줄풍류전수관","","","무료","","","",""
"tourapi","129896","국립해양유산연구소","","","무료","","","","https://www.seamuse.go.kr/"
"tourapi","705052","귀족호도박물관","","","무료","","","","http://www.hodonamu.com/"
"tourapi","3090707","규남박물관","","","무료","","","","http://www.gyunammuseum.org/"
"tourapi","1994953","김대중 노벨평화상 기념관","","","무료","","","","http://www.kdjnpmemorial.or.kr"
"tourapi","129986","나주문화원","","","무료","","","","https://www.xn--910bn5roljr8bbu0a.kr/"
"tourapi","130913","남포미술관","","","일반 5,000원<br>※ 무료<br>미취학 아동, 장애인","","","","http://nampoart.co.kr/"
"tourapi","2554912","곡성기차마을 패러글라이딩","","","","","","","http://gspara.com"
"tourapi","2483594","금오도 비렁길","","","","","","","http://www.yeosu.go.kr/tour/travel/10tour/geumodo"
