source,source_place_id,name,operating_hours_raw,closed_days_raw,fees_raw,parking_raw,pet_raw,public_transport_raw,source_url
gwangju_tour,culture.cs:1247,광주광역시 동구문화원,09:00~18:00,"토요일, 일요일",,있음,,"예술의거리입구 : 좌석02 , 금남58 , 419 , 송정98 , 지원151(화순전남대병원) , 문흥39 , 수완49 , 송암74 , 매월06 , 금남57 , 지원151(화순사평) , 진월07 , 대촌170 , 용전184(대전면방향) , 대촌70 , 용전184(원천리방향) 전남여고 : 송암74 , 지원152(도웅리) , 운림54 , 금남58 , 지원52 , 지원152(능주역) , 419 , 두암81(각화초교방향) , 518 , 금남57 , 수완49 , 석곡87 , 봉선37 , 두암81(무등파크방향)",https://tour.gwangju.go.kr/home/tour/info/culture.cs?act=view&infoId=1247
gwangju_tour,culture.cs:1249,광주광역시 북구문화원,09:00~18:00,"토요일, 일요일, 공휴일",,있음,,"북구청 : 일곡28 , 518 , 금남55 , 일곡38 , 문흥80 , 두암81(무등파크방향) , 용봉83 , 송정19 , 봉선27 , 두암81(각화초교방향) 북구차량등록민원실 : 용전184(대전면방향) , 금남55 , 용전184(원천리방향) , 문흥18 , 봉선27 전남대후문(남) : 용전184(원천리방향) , 문흥18 , 진월07 , 용전184(대전면방향)",https://tour.gwangju.go.kr/home/tour/info/culture.cs?act=view&infoId=1249
gwangju_tour,culture.cs:1245,광주광역시 서구문화원,09:00~18:00,"토요일, 일요일, 공휴일",,있음,,"서구문화센터 : 매월06 , 순환01(시청방향) , 마을760 , 대촌270 , 송암72 , 매월61(세하) , 송암74 , 매월26 , 매월61(칠석) , 지원45 , 순환01(운천저수지방향) , 진월17 , 진월75 서창농협 : 진월75 , 진월17 , 매월16 , 진월77 , 금호46 , 금호36",https://tour.gwangju.go.kr/home/tour/info/culture.cs?act=view&infoId=1245
gwangju_tour,culture.cs:1242,광주비엔날레전시관,10:00~18:00 (관람종료 1시간전 입장 마감),매주 월요일,,있음,애견동반 불가능,"비엔날레전시관 : 419 , 상무64 , 용봉83 비엔날레전시관입구 : 용봉83 , 419 용봉현대3차아파트 : 상무64 , 용봉83",https://tour.gwangju.go.kr/home/tour/info/culture.cs?act=view&infoId=1242
gwangju_tour,culture.cs:82,광주시립미술관,"평일, 주말, 공휴일 : 10:00~18:00 (*단체관람 20명 이상일 경우 쾌적한 관람을 위해서 사전 연락을 하여 주시고 특히 전시안내를 원하는 경우 사전 연락을 꼭 하여 주시기 바랍니다.)","매주 월요일, 1월1일, 명절당일 휴관",관람료 별도 공지 시까지 무료입장 (*특별 기획전시 중 유료 전시회의 경우 별도의 입장료를 받을 수 있음),"있음(장애인, 임산부 주차시설 있음)",애견동반 불가능,"-버스 광주비엔날레관 하차 용봉34, 상무64 체육고/폴리텍5대학 : 용전84 , 상무63 , 용전85 , 첨단95 , 송정29 , 문흥53 문화예술회관후문 : 용전84 , 용전85 , 첨단95 , 상무63 , 문흥53 , 송정29 운암3단지 : 송정29 , 수완49 , 봉선27 , 문흥18 , 운림51 , 금남58 , 매월16 , 수완12 , 송암72 , 상무63 운암벽산블루밍 : 봉선27 , 매월16 , 송암72 , 수완49 , 문흥18 , 수완12 , 금남58 , 운림51",https://tour.gwangju.go.kr/home/tour/info/culture.cs?act=view&infoId=82
gwangju_tour,food.cs:1301,거목한정식,11:00 ~ 22:00,연중무휴,,있음,,"중앙대교(동) : 금남55 중앙대교(서) : 송암74 , 지원45 , 수완12 향교 : 진월07 , 지원45 , 수완12 , 송암74 , 매월06 , 대촌170 서남대병원 : 금남55",https://tour.gwangju.go.kr/home/tour/info/food.cs?act=view&infoId=1301
gwangju_tour,food.cs:1313,계림동잔치집,11:00 ~ 21:00,명절 당일,,주차 가능(6대),,"중흥1동주민센터 : 1187 , 일곡38 , 금남57 4.19기념관 : 지원151(화순전남대병원) , 지원151(화순사평) , 금남55 , 송정19 , 송정98 , 518 , 용봉83 순복음교회 : 1187 , 용봉83 , 지원151(화순전남대병원) , 송정19 , 518 , 금남57 , 송정98 , 지원151(화순사평) , 금남55 구시청사거리 : 일곡38",https://tour.gwangju.go.kr/home/tour/info/food.cs?act=view&infoId=1313
gwangju_tour,food.cs:1111,계절따라,9:00~22:00,없음,,,,"조선대 : 운림35 , 1000 , 수완03 , 일곡28 , 진월17 , 봉선27 , 금호36 , 문흥80 , 지원15 , 순환01(시청방향) , 금남55 , 순환01(운천저수지방향) 서남동주민센터 : 금남57 , 좌석02 , 송정98 , 석곡87 , 매월61(세하) , 매월61(칠석) , 금남55 , 419 , 1000 , 금호36 , 문흥80 조선대공과대학 : 일곡28 , 송정98 , 봉선27 , 진월17 , 좌석02 , 지원15 , 운림35",https://tour.gwangju.go.kr/home/tour/info/food.cs?act=view&infoId=1111
gwangju_tour,food.cs:1093,공오일팔,19:00~새벽2:00,없음,,,,"문화전당역 : 금남55 , 518 , 1187 , 매월61(칠석) , 문흥80 , 매월61(세하) , 금호36 , 송정98 , 수완12 , 419 , 운림51 , 지원151(화순사평) , 금남57 , 1000 , 지원151(화순전남대병원) , 첨단95 , 첨단09 , 금남58 , 금남59 , 지원45 전남대병원오거리 : 지원152(능주역) , 수완49 , 첨단95 , 지원151(화순전남대병원) , 봉선37 , 수완12 , 지원52 , 금남59 , 지원152(도웅리) , 지원45 , 운림51 , 지원151(화순사평) , 운림54 양림교 : 금남55",https://tour.gwangju.go.kr/home/tour/info/food.cs?act=view&infoId=1093
gwangju_tour,food.cs:1069,관가,매일 12:00~21:30,명절 휴무,,50대,,"연진회미술원 : 운림51 , 운림54 , 운림35 , 수완49 , 수완12 , 운림50 , 첨단09 , 봉선76 , 좌석02 홍림교 : 수완12 , 운림50 , 운림54 , 운림51 , 첨단09 , 좌석02 , 봉선76 , 운림35 , 수완49 운림중 : 운림54 , 좌석02 , 운림35 , 봉선76 , 수완12 , 첨단09 , 운림50 , 운림51 , 수완49 학동평화맨션 : 봉선76 , 운림50 , 수완12 , 운림54 , 첨단09 , 운림35 , 수완49 , 좌석02 , 운림51",https://tour.gwangju.go.kr/home/tour/info/food.cs?act=view&infoId=1069
gwangju_tour,sports.cs:1279,광주광역시립 산수도서관,평일 09:00~22:00 / 주말 09:00~17:00,"매월 첫번째, 세번째 월요일, 관공서의 공휴일 (단, 명절이 아닌 일요일은 개관) / 도서관의 사정으로 관장이 지정하여 공고하는 날",,있음,,"산수동우체국 : 금남55 산수시장 : 1187 산수오거리 : 송암74 , 수완03 , 1000 , 봉선27 , 일곡28 , 문흥80 , 지원15 , 순환01(시청방향) , 충효187 , 순환01(운천저수지방향)",https://tour.gwangju.go.kr/home/tour/info/sports.cs?act=view&infoId=1279
gwangju_tour,sports.cs:1243,광주광역시청소년수련원,,없음,,있음,,"쌍촌시영아파트 : 송암73 , 진월77 , 매월61(칠석) , 매월61(세하) , 첨단20 , 금호36 , 운림50 광주학생독립운동기념관 : 운림50 , 첨단20 , 진월77 , 매월61(칠석) , 매월61(세하) , 송암73 , 금호36 화정남초교 : 금남59 , 송암74 보건환경연구원 : 송암73 , 첨단20 , 매월61(칠석) , 운림50 , 매월61(세하) , 진월77",https://tour.gwangju.go.kr/home/tour/info/sports.cs?act=view&infoId=1243
gwangju_tour,sports.cs:1246,광주시청 야외음악당,,없음,,있음,,"시청 : 금호46 , 운림50 , 상무62 , 지원45 , 1000 , 상무63 , 518 , 지원25 , 일곡38 , 상무64 , 첨단22 , 송암68 , 좌석02 , 매월16 , 임곡89 , 순환01(운천저수지방향) , 순환01(시청방향) 한국은행 : 선운14 , 지원25 , 금호46 , 운림50 , 첨단22 , 1000 , 좌석02 , 상무63 , 일곡38 , 지원45 , 518 , 상무62 , 상무64 , 매월16",https://tour.gwangju.go.kr/home/tour/info/sports.cs?act=view&infoId=1246
gwangju_tour,sports.cs:1272,광주실내수영장,"월~토 05:30 ~ 20:30 일요일 및 공휴일 07:00 ~ 18:00 * 정화시간 8:00 ~ 9:00, 12:00 ~ 13:00, 16:00 ~ 17:00(여름성수기) 이용 제한",둘째주 일요일,유료,"141대(일반 133, 장애인 8)",,"염주체육관 : 송암74 , 매월26 , 첨단20 , 매월16 , 송암47 럭키아파트 : 송암74 염주주공 : 매월26 , 첨단20 , 송암47 , 매월16 월드컵경기장 : 매월26 , 매월16 , 매월06 , 첨단20 , 송암74",https://tour.gwangju.go.kr/home/tour/info/sports.cs?act=view&infoId=1272
gwangju_tour,sports.cs:1274,광주패밀리랜드 눈썰매장,* 성인/청소년/어린이 눈썰매장 10:00 ~ 17:00,없음,"공원입장 성인 12,000원 / 청소년 11,000원 / 어린이 10,000원",있음,애견동반 가능,,https://tour.gwangju.go.kr/home/tour/info/sports.cs?act=view&infoId=1274
gwangju_tour,sports.cs:1276,금호평생교육관,"[열람실] 07:00~22:00 [종합자료실/어린이실/디지털자료실] 평일 09:00~18:00 / 토,일요일 09:00~17:00","매월 첫째,셋째 월요일 / 법정 공휴일 / 개관기념일(4월2일) / 특별한 사유로 관장이 정한 날 / 개관기념일",,가능(주차공간 협소),,"무진중 : 송암74 , 진월79 , 송암68 대성사거리 : 대촌170 , 진월79 , 진월07 , 진월177 , 지원45 , 매월06 , 송암68 , 대촌70 , 수완12 , 대촌71 월산초교 : 송암68 , 송암74 , 진월79 월산사거리 : 대촌70 , 진월177 , 대촌71",https://tour.gwangju.go.kr/home/tour/info/sports.cs?act=view&infoId=1276
gwangju_tour,park/003.cs:262,사직공원,00:00 ~ 24:00,없음,,,,"서남대병원 : 금남55 향교 : 진월07 , 수완12 , 지원45 , 송암74 , 매월06 , 대촌170 KBC방송국 : 매월06 , 지원45 , 수완12 , 송암74 , 진월07 , 대촌170",https://tour.gwangju.go.kr/home/tour/info/park/003.cs?act=view&infoId=262
gwangju_tour,park/003.cs:257,금남로공원,00:00 ~ 24:00,없음,무료,,,"518민주화운동기록관 : 매월61(세하) , 송정98 , 매월61(칠석) , 지원151(화순사평) , 지원151(화순전남대병원) , 1000 예술의거리입구 : 대촌70 , 수완49 , 송암74 , 매월06 , 대촌170 , 용전184(원천리방향) , 문흥39 , 용전184(대전면방향) 충장치안센터 : 지원45 , 금남59 , 금남55 , 수완12 , 진월07 , 송암74 , 매월06 , 문흥80 , 대촌70",https://tour.gwangju.go.kr/home/tour/info/park/003.cs?act=view&infoId=257
gwangju_tour,park/003.cs:1284,너릿재공원,00:00~24:00,없음,,있음,애견동반 가능,"너릿재공원 : 지원152(도웅리) , 지원152(능주역) , 지원151(화순사평) , 지원151(화순전남대병원)",https://tour.gwangju.go.kr/home/tour/info/park/003.cs?act=view&infoId=1284
gwangju_tour,park/003.cs:332,조선대학교 장미원,09:00 ~ 21:00,없음,없음,조선대학교 주차장 이용(유료),애견동반 직접문의,"조선대장미원 : 석곡87 , 매월61(칠석) , 419 , 금남57 , 매월61(세하) 조선대병원입구 : 석곡87 , 매월61(칠석) , 419 , 매월61(세하) , 금남57 조선대해오름관 : 419 , 매월61(세하) , 매월61(칠석) , 금남57 조선대대학원 : 419 , 매월61(칠석) , 금남57 , 매월61(세하)",https://tour.gwangju.go.kr/home/tour/info/park/003.cs?act=view&infoId=332
gwangju_tour,park/003.cs:6,청풍쉼터,24 시간 개방,없음,,있음,애견동반 불가능,"4수원지 : 1187 , 충효188 , 충효187 4수원지위 : 1187 , 충효187 , 충효188",https://tour.gwangju.go.kr/home/tour/info/park/003.cs?act=view&infoId=6
gwangju_tour,park/003.cs:276,평화공원,상시개방,상시개방,없음,상무주차장(유료),애견동반 가능,"5.18기념공원 : 지원45 , 운림50 , 선운14 한국국토정보공사 : 1000 , 금호46 , 선운14 , 좌석02 , 운림50 , 첨단22 , 지원25 , 상무62 , 상무63 , 상무64 , 518 , 매월16 , 순환01(운천저수지방향) , 지원45 , 일곡38 한국은행 : 운림50 , 상무62 , 상무63 , 좌석02 , 지원45 , 일곡38 , 상무64 , 매월16 , 지원25 , 첨단22 , 선운14 , 1000 , 금호46 , 518",https://tour.gwangju.go.kr/home/tour/info/park/003.cs?act=view&infoId=276
gwangju_tour,nature.cs:205,백석산,00:00 ~ 24:00,없음,무료,,,"김대중컨벤션센터(마륵)역 : 송암73 , 송정19 , 대촌69 , 대촌270 , 운림50 , 상무62 , 순환01(시청방향) , 첨단20 , 상무64 , 좌석02 , 1000 , 순환01(운천저수지방향) , 일곡38 월암 : 대촌270 , 상무62 , 송정19 , 상무64 , 운림50 , 대촌69 , 1000 , 송암73 , 일곡38 , 첨단20 김대중컨벤션센터(마륵)역(북) : 일곡38 , 좌석02 , 순환01(운천저수지방향) , 1000 , 상무64",https://tour.gwangju.go.kr/home/tour/info/nature.cs?act=view&infoId=205
gwangju_tour,nature.cs:206,복룡산,상시 개방,없음,,,,,https://tour.gwangju.go.kr/home/tour/info/nature.cs?act=view&infoId=206
gwangju_tour,nature.cs:208,석문산,00:00 ~ 24:00,없음,무료,,,,https://tour.gwangju.go.kr/home/tour/info/nature.cs?act=view&infoId=208
gwangju_tour,nature.cs:210,용진산,상시 개방,없음,무료,,,,https://tour.gwangju.go.kr/home/tour/info/nature.cs?act=view&infoId=210
gwangju_tour,nature.cs:27,용추계곡,하절기 : 04:00~17:00 동절기 : 04:00~16:00,통제기간은 무등산 국립공원 홈페이지 공지사항 참고,무료,없음,애견동반 불가능,,https://tour.gwangju.go.kr/home/tour/info/nature.cs?act=view&infoId=27
gwangju_tour,nature.cs:28,원효계곡,04:00~17:00(하절기:16:00),통제기간은 무등산 국립공원 홈페이지 공지사항 참고,무료,없음,애견동반 불가능,안양사 : 1187,https://tour.gwangju.go.kr/home/tour/info/nature.cs?act=view&infoId=28
gwangju_tour,history.cs:1449,소심당 조아라기념관,,없음,,,,기독병원 : 금남55 학강초교 : 금남55 양림교 : 금남55 학강교 : 금남55,https://tour.gwangju.go.kr/home/tour/info/history.cs?act=view&infoId=1449
gwangju_tour,history.cs:137,약사암,05:00 ~ 18:30,없음,,주차시설 보유,,,https://tour.gwangju.go.kr/home/tour/info/history.cs?act=view&infoId=137
gwangju_tour,history.cs:1254,양림동 선교사 묘지,,없음,,,,"기독병원 : 금남55 서남대병원 : 금남55 KBC방송국 : 지원45 , 송암74 , 대촌170 , 수완12 , 매월06 , 진월07 향교 : 지원45 , 송암74 , 매월06 , 수완12 , 진월07",https://tour.gwangju.go.kr/home/tour/info/history.cs?act=view&infoId=1254
gwangju_tour,history.cs:180,오웬기념각,평일 00:00 ~ 24:00(062-650-8042로 사전요청시 오픈 가능),없음,,,,학강초교 : 금남55 기독병원 : 금남55 양림교 : 금남55 학강교 : 금남55,https://tour.gwangju.go.kr/home/tour/info/history.cs?act=view&infoId=180
gwangju_tour,history.cs:95,오지호생가,,없음,,,,"단사공원 : 두암81(무등파크방향) , 1000 , 두암81(각화초교방향) 동산초교옆 : 1000 , 금호36 동산초교 : 운림35 , 진월17",https://tour.gwangju.go.kr/home/tour/info/history.cs?act=view&infoId=95
gwangju_tour,history.cs:97,우일선 선교사사택,09:00 ~ 17:00,없음,,,,기독병원 : 금남55 수피아여고 : 금남55 석산고 : 금남55 학강초교 : 금남55,https://tour.gwangju.go.kr/home/tour/info/history.cs?act=view&infoId=97
gwangju_tour,culture.cs:85,광주전통문화관,평일 상시운영,없음,"- 체험: 체험프로그램에 따라 상이함. - 무료관람 : 매주 토요일, 일요일 오후 3시 문화공연 7월 혹서기, 1월 혹한기 공연 휴식",있음,애견동반 직접문의,"성촌 : 운림54 , 봉선76 , 운림35 , 운림51 , 운림50 , 수완49 , 수완12 , 좌석02 무등산국립공원(증심사) : 수완49 , 봉선76 , 운림51 , 운림50 , 운림54 , 첨단09 , 좌석02 , 운림35 , 수완12 학운초교 : 운림50 , 수완12 , 운림51 , 수완49 , 운림54 , 봉선76 , 운림35",https://tour.gwangju.go.kr/home/tour/info/culture.cs?act=view&infoId=85
gwangju_tour,culture.cs:1252,금곡동 제철유적,,없음,,없음,,,https://tour.gwangju.go.kr/home/tour/info/culture.cs?act=view&infoId=1252
gwangju_tour,culture.cs:1454,나눔하우스 2호점 ‘마을미술관’,,없음,,,,"월곡2동주민센터 : 상무62 , 일곡10 산정중입구 : 선운101(시립인광병원) , 문흥18 , 임곡290 , 상무62 , 송정33 , 선운101(송산유원지) , 송암68 , 마을720 산정초교 : 선운101(시립인광병원) , 송암68 , 문흥18 , 일곡10 , 마을720 , 선운101(송산유원지) 월곡시장 : 문흥18 , 금호46 , 마을700 , 진곡196 , 첨단40 , 봉선37 , 마을701 , 송정29 , 마을720 , 첨단20 , 송정98",https://tour.gwangju.go.kr/home/tour/info/culture.cs?act=view&infoId=1454
gwangju_tour,culture.cs:1452,다모아어린이공원 ‘홍범도 장군 흉상’,,없음,,,,"월곡2동주민센터 : 상무62 , 일곡10 월곡시장 : 봉선37 , 마을701 , 첨단40 , 금호46 , 송정98 , 마을720 , 송정29 , 첨단20 , 마을700 , 진곡196 , 문흥18 월곡일신아파트 : 금호46 , 첨단20 , 송정98 , 진곡196 , 문흥18 , 봉선37 , 마을700 , 마을720 , 송정29 , 첨단40 , 마을701 산정중입구 : 선운101(송산유원지) , 마을720 , 선운101(시립인광병원) , 송정33 , 임곡290 , 송암68 , 문흥18 , 상무62",https://tour.gwangju.go.kr/home/tour/info/culture.cs?act=view&infoId=1452
gwangju_tour,culture.cs:1085,드영미술관,3월~9월 10:00~18:00 / 10월~2월 10:00~17:00 (전시입장은 관람종료 30분전까지),"매주 월요일, 신정, 설날·추석당일",무료(20명이상의 단체 관람객의 경우 전화를 통해 사전예약),있음,애견동반 불가능,"성촌 : 수완12 , 운림35 , 수완49 , 운림51 , 운림50 , 운림54 , 봉선76 , 좌석02 무등산국립공원(증심사) : 좌석02 , 수완12 , 운림54 , 운림51 , 수완49 , 봉선76 , 운림35 , 첨단09 , 운림50 학운초교 : 운림51 , 운림50 , 수완12 , 수완49 , 운림54 , 운림35 , 봉선76",https://tour.gwangju.go.kr/home/tour/info/culture.cs?act=view&infoId=1085
gwangju_tour,culture.cs:649,만취정,00:00 ~ 24:00,없음,,,,"남동 : 송정197 , 송정296 용호(광산구) : 송정197 , 송정296",https://tour.gwangju.go.kr/home/tour/info/culture.cs?act=view&infoId=649
gwangju_tour,food.cs:1429,광주옥1947,11:00 ~ 21:00 ※ 브레이크타임 15:00~17:00,명절휴무,,있음,애견동반 불가능,"광주시립미술관상록전시관 : 1187 상록회관 : 금호36 , 문흥39 , 송암72 , 송정19 , 봉선37 , 1187 , 송암68 담배인삼공사 : 1187 서구청 : 송암72 , 금호36 , 문흥39 , 송정19 , 봉선37 , 송암68",https://tour.gwangju.go.kr/home/tour/info/food.cs?act=view&infoId=1429
gwangju_tour,food.cs:1206,광후장어,매일 11:00~22:00,명절 휴무,,,,"골옷교 : 일곡10 , 송암72 , 수완49 , 선운101(시립인광병원) , 선운101(송산유원지) 하완마을 : 수완49 , 수완03 수완우미린2차 : 선운101(시립인광병원) , 송정33 , 수완03 , 선운101(송산유원지) , 문흥39 , 금호46 , 송암72 경제고용진흥원 : 첨단92",https://tour.gwangju.go.kr/home/tour/info/food.cs?act=view&infoId=1206
gwangju_tour,food.cs:1184,국현옥궁중팥죽,매일 09:30~20:30,일요일 정기휴무,,,,"운암초교 : 수완49 , 금남58 , 첨단192 , 양산60 , 상무63 , 문흥18 운암3단지 : 금남58 , 매월16 , 상무63 , 봉선27 , 운림51 , 수완49 , 문흥18 , 수완12 , 송암72 , 송정29 서영대 : 수완49 , 금남58 , 문흥18 , 상무63 , 첨단192 , 양산60 운암중 : 운림51 , 송정29 , 송암72 , 매월16 , 봉선27 , 수완12",https://tour.gwangju.go.kr/home/tour/info/food.cs?act=view&infoId=1184
gwangju_tour,food.cs:1303,금강식육식당,11:00 ~ 22:00,둘째·넷째 일요일 (12월 예외 전화문의),,있음,,"동천동주민센터 : 첨단22 , 지원151(화순전남대병원) , 상무63 , 상무62 , 문흥39 , 지원151(화순사평) 버들주공1단지 : 유덕65 , 지원25 칠성마을사거리 : 상무62 , 첨단22 , 문흥39 , 상무63",https://tour.gwangju.go.kr/home/tour/info/food.cs?act=view&infoId=1303
gwangju_tour,food.cs:1307,금다연한정식,11:30 ~ 22:00,명절당일 휴무 (전화로 문의),,있음,,"한국국토정보공사 : 좌석02 , 518 , 1000 , 상무64 , 선운14 , 순환01(운천저수지방향) , 상무63 , 지원45 , 일곡38 , 운림50 , 첨단22 , 지원25 , 매월16 , 금호46 , 상무62 한국수자원공사 : 일곡38 , 상무62 , 운림50 , 좌석02 , 518 , 상무64 , 지원25 , 순환01(운천저수지방향) , 1000 , 금호46 , 첨단22 , 매월16 운천초교 : 상무64 , 518 , 상무62 , 매월16 , 일곡38 라마다호텔 : 선운14 , 송암73",https://tour.gwangju.go.kr/home/tour/info/food.cs?act=view&infoId=1307
gwangju_tour,sports.cs:1453,나눔하우스 1호점 ‘주민관광청’,,없음,,,,"월곡2동주민센터 : 상무62 , 일곡10 월곡시장 : 금호46 , 첨단20 , 진곡196 , 마을720 , 송정98 , 송정29 , 마을700 , 봉선37 , 마을701 , 문흥18 , 첨단40 산정중입구 : 문흥18 , 선운101(송산유원지) , 마을720 , 선운101(시립인광병원) , 임곡290 , 상무62 , 송암68 , 송정33 월곡일신아파트 : 문흥18 , 마을700 , 첨단40 , 마을701 , 첨단20 , 송정98 , 마을720 , 진곡196 , 송정29 , 봉선37 , 금호46",https://tour.gwangju.go.kr/home/tour/info/sports.cs?act=view&infoId=1453
gwangju_tour,sports.cs:1145,무등산 수박마을,,없음,,,,"금곡 : 충효188 , 충효187",https://tour.gwangju.go.kr/home/tour/info/sports.cs?act=view&infoId=1145
gwangju_tour,sports.cs:1167,빛고을농촌테마공원,오전 9시~ 오후6시,"1월1일, 설연휴, 추석연휴, 매주월요일",무료,무료 공영주차장,애견동반 가능,"수춘 : 대촌70 , 대촌170 양과동 : 대촌70 , 대촌170",https://tour.gwangju.go.kr/home/tour/info/sports.cs?act=view&infoId=1167
gwangju_tour,sports.cs:1239,상무시민공원 에너지파크,연중무휴,,,,,"상무해광한신아파트 : 지원45 , 지원25 , 상무63 계수초교 : 상무63 , 순환01(시청방향) , 순환01(운천저수지방향) , 지원45 , 상무62 상무지구종점 : 상무62 상무지구 : 518 , 상무63 , 상무62",https://tour.gwangju.go.kr/home/tour/info/sports.cs?act=view&infoId=1239
gwangju_tour,sports.cs:1275,슈퍼몽테마파크(아틀란티스 광주점),11:00~19:30,설날 및 추석 당일,"- 대인 : 종일권 10,000원, 반일권 5,000원 - 소인 : 종일권 25,000원, 반일권 13,000원 - 할인정보:온라인 예매시 약 30% 할인 (네이버 예약)","있음(지상, 지하 50대)",,"성덕마을 : 문흥39 , 마을701 , 송암72 수완모아엘가 : 송정33 , 수완12 , 금호46 , 마을700 , 수완03 수완영무예다음 : 일곡10 , 마을700 장덕마을 : 송암72 , 진곡196 , 수완49",https://tour.gwangju.go.kr/home/tour/info/sports.cs?act=view&infoId=1275
gwangju_tour,sports.cs:1130,시청 어린이 안전체험관,오전 09:00 - 오후 05:00,없음,,광주시청 주차장(무료),,"시청 : 송암68 , 상무64 , 상무63 , 운림50 , 지원25 , 지원45 , 좌석02 , 매월16 , 첨단22 , 일곡38 , 1000 , 금호46 , 518 , 상무62 , 순환01(운천저수지방향) , 임곡89 , 순환01(시청방향) 한국은행 : 선운14 , 좌석02 , 첨단22 , 금호46 , 운림50 , 지원25 , 1000 , 상무62 , 일곡38 , 상무64 , 지원45 , 상무63 , 매월16 , 518",https://tour.gwangju.go.kr/home/tour/info/sports.cs?act=view&infoId=1130
gwangju_tour,park/003.cs:35,수완호수공원,항시 개방,없음,,없음,애견동반 가능,"수완모아엘가 : 마을700 , 송정33 , 금호46 , 수완12 , 수완03 광주농수산물유통센터(북) : 금호46 , 수완12 , 수완03 , 송정33 , 마을700 성덕마을 : 문흥39 , 마을701 , 송암72 광주농수산물유통센터(서) : 수완12 , 진곡196 , 수완49",https://tour.gwangju.go.kr/home/tour/info/park/003.cs?act=view&infoId=35
gwangju_tour,park/003.cs:266,쌍암공원,상시개방,없음,,있음,애견동반 가능,"한국전자통신연구원 : 첨단193 , 운림51 , 첨단30 , 첨단23 , 매월16 광주디자인센터 : 송정33 과기원 : 운림51 , 송정33 , 첨단193 , 첨단23 , 첨단30 , 매월16 광주교통방송 : 문흥39 , 첨단40 , 봉선27",https://tour.gwangju.go.kr/home/tour/info/park/003.cs?act=view&infoId=266
gwangju_tour,park/003.cs:267,양산호수공원,상시개방,해당없음,해당없음,,,"KT&G광주제조창 : 용전84 , 양산60 , 첨단95 , 첨단30 , 첨단23 , 금남57 , 첨단193 양산호수공원 : 용전84 , 첨단23 , 첨단95 , 첨단193 , 양산60 , 첨단30 , 금남57 연제주공아파트 : 용전85 롯데칠성 : 용전84 , 금남57 , 첨단23 , 첨단95 , 첨단193 , 첨단30 , 양산60",https://tour.gwangju.go.kr/home/tour/info/park/003.cs?act=view&infoId=267
gwangju_tour,park/003.cs:1081,전평제 근린공원,,없음,,,,"대동고 : 금남59 , 매월26 , 매월06 , 진월77 , 일곡28 , 대촌270 , 매월61(칠석) , 대촌71 , 매월61(세하) , 매월16 매월동(동) : 진월77 , 매월61(세하) , 매월61(칠석) 매월동(북) : 대촌71 , 대촌270 , 매월26 , 매월06 , 금남59 , 일곡28 , 매월16",https://tour.gwangju.go.kr/home/tour/info/park/003.cs?act=view&infoId=1081
gwangju_tour,park/003.cs:277,푸른길공원,00:00 ~ 24:00,없음,,,,"남광주농협 : 봉선27 , 지원56 , 순환01(시청방향) , 지원25 , 수완03 , 첨단95 , 송정98 , 진월17 , 순환01(운천저수지방향) 백운우체국 : 대촌70 , 송암68 , 진월177 , 진월07 , 매월06 , 금남55 , 진월79 , 수완12 , 순환01(시청방향) , 운림50 , 대촌170 남구청 : 송암68 , 송정98 , 운림50 , 봉선27 , 금남55 , 일곡28",https://tour.gwangju.go.kr/home/tour/info/park/003.cs?act=view&infoId=277
gwangju_tour,park/003.cs:1285,푸른길분수공원,00:00~24:00,없음,무료,,,"농장다리 : 1187 , 두암81(각화초교방향) , 송암74 , 두암81(무등파크방향) 법원입구 : 1000 , 금남55 , 지원15 , 1187 , 일곡28 , 송암74 , 봉선27 , 순환01(시청방향) 동구노인복지회관 : 송암74 , 1187 , 두암81(무등파크방향)",https://tour.gwangju.go.kr/home/tour/info/park/003.cs?act=view&infoId=1285
gwangju_tour,nature.cs:213,짚봉산,00:00 ~ 24:00,없음,무료,,,"풍암모아아파트 : 송암47 , 지원45 , 금남59 , 진월75 , 진월78 , 순환01(시청방향) , 순환01(운천저수지방향) 풍암한신아파트 : 순환01(시청방향) , 지원45 , 금남59 , 송암47 , 진월78 , 진월75 , 순환01(운천저수지방향)",https://tour.gwangju.go.kr/home/tour/info/nature.cs?act=view&infoId=213
gwangju_tour,history.cs:1255,윤상원열사 생가,상시개방,연중무휴,,있음,,"천동(광산구) : 임곡89 , 임곡91 , 임곡290 두동 : 임곡91 고룡정보산업학교 : 임곡290 , 임곡91 , 임곡89 보화촌 : 임곡89 , 임곡91 , 임곡290",https://tour.gwangju.go.kr/home/tour/info/history.cs?act=view&infoId=1255
gwangju_tour,history.cs:155,이장우 가옥,9:00 ~ 18:00,일요일,,,,양림교 : 금남55 학강초교 : 금남55 서남대병원 : 금남55 기독병원 : 금남55,https://tour.gwangju.go.kr/home/tour/info/history.cs?act=view&infoId=155
gwangju_tour,history.cs:114,장덕동 근대한옥,,없음,,,,"수완영무예다음 : 마을700 , 일곡10 수완현진에버빌1차 : 마을700 , 문흥39 , 금호46 , 송정33 , 일곡10 , 수완03 , 마을701 성덕마을 : 문흥39 , 송암72 , 마을701 장덕마을 : 진곡196 , 송암72 , 수완49",https://tour.gwangju.go.kr/home/tour/info/history.cs?act=view&infoId=114
